post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,Sentiment,Polarity
10159994730749641,"The logic behind inviting some of the wealthiest people on Earth to solve these problems from a resort town looks even shakier these days.

EDITION.CNN.COM
Davos is back and the world has changed. Have the global elite noticed?",The logic behind inviting some of the wealthiest people on Earth to solve these problems from a resort town looks even shakier these days.,"EDITION.CNN.COM
Davos is back and the world has changed. Have the global elite noticed?",,2022-05-22 18:00:24,1653224424,https://cdn.cnn.com/cnnnext/dam/assets/220520103408-davos-switzerland-town-file-restricted-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520103408-davos-switzerland-town-file-restricted-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFMid-Zme7A-WkC,['https://cdn.cnn.com/cnnnext/dam/assets/220520103408-davos-switzerland-town-file-restricted-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520103408-davos-switzerland-town-file-restricted-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFMid-Zme7A-WkC'],[None],,,,,,,,,,79,13,12,https://facebook.com/cnninternational/posts/10159994730749641,https://cnn.it/3yOeL13,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.98731166
10159994608909641,"New York's highest court is set to determine whether Happy, a 47-year-old Asian elephant living at the Bronx Zoo, is being unlawfully imprisoned.

EDITION.CNN.COM
Court to decide whether Happy the elephant deserves basic human rights","New York's highest court is set to determine whether Happy, a 47-year-old Asian elephant living at the Bronx Zoo, is being unlawfully imprisoned.","EDITION.CNN.COM
Court to decide whether Happy the elephant deserves basic human rights",,2022-05-22 16:00:26,1653217226,https://cdn.cnn.com/cnnnext/dam/assets/220520111053-happy-bronx-zoo-file-100218-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520111053-happy-bronx-zoo-file-100218-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFreyzhwNNi2e2m,['https://cdn.cnn.com/cnnnext/dam/assets/220520111053-happy-bronx-zoo-file-100218-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520111053-happy-bronx-zoo-file-100218-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFreyzhwNNi2e2m'],[None],,,,,,,,,,200,60,13,https://facebook.com/cnninternational/posts/10159994608909641,https://cnn.it/3LBAyM9,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.9205977
10159994578839641,Cameras recently caught Italy's Mount Etna -- Europe's tallest active volcano -- erupt lava into the night sky. https://cnn.it/38CNX9p,Cameras recently caught Italy's Mount Etna -- Europe's tallest active volcano -- erupt lava into the night sky. https://cnn.it/38CNX9p,,,2022-05-22 15:31:01,1653215461,,https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/281803375_417394823562448_7418200378470279781_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=109&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=JGlOdaNxFhsAX8YpDe2&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT_l-4fngSkq91o_oR235IQMWdchFp6dAefx3C4oa2VJMA&oe=628ED079,[],[],['https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/281803375_417394823562448_7418200378470279781_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=109&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=JGlOdaNxFhsAX8YpDe2&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT_l-4fngSkq91o_oR235IQMWdchFp6dAefx3C4oa2VJMA&oe=628ED079'],[None],https://video.fkhi17-1.fna.fbcdn.net/v/t42.1790-2/281699838_540684277729120_389128023170609854_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=UND40nv9KGkAX9giGDy&_nc_rml=0&_nc_ht=video.fkhi17-1.fna&oh=00_AT8besfu-XvlWfWf_d_NLBjgFWubLBfsl2Rh-4AYj64KCQ&oe=628A9D43,,,3058919541036684.0,,,https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/281803375_417394823562448_7418200378470279781_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=109&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=JGlOdaNxFhsAX8YpDe2&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT_l-4fngSkq91o_oR235IQMWdchFp6dAefx3C4oa2VJMA&oe=628ED079,,,284,25,0,https://facebook.com/cnninternational/posts/10159994578839641,https://cnn.it/38CNX9p,"[{'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fcnn.it%2F38CNX9p&h=AT35MMKEjDMb98KiQnrd_abnq5EKmxEcYEbg7csNL4kXBI0ZUM9YdnyK4u-4s-LlFp9ny6FawPt5P4cUCER83GEdhjAvOlR-HPspFvAyPSuZixNxXXAGDRC7dk-CMceDTNNEpeUPi8DbitOIL2q5bRuALoG_WtnGsG1Gn3wbwIUMs2ux0jarlrifSyKi', 'text': 'https://cnn.it/38CNX9p'}]",18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.9991211
10159994525044641,"Things are looking up for the greater one-horned rhino.

EDITION.CNN.COM
Indian rhinoceros sees global population reach its highest level since the 1980s",Things are looking up for the greater one-horned rhino.,"EDITION.CNN.COM
Indian rhinoceros sees global population reach its highest level since the 1980s",,2022-05-22 14:31:08,1653211868,https://cdn.cnn.com/cnnnext/dam/assets/220519115954-greater-one-horned-rhino-file-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220519115954-greater-one-horned-rhino-file-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHZEACz0KS0NOaJ,['https://cdn.cnn.com/cnnnext/dam/assets/220519115954-greater-one-horned-rhino-file-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220519115954-greater-one-horned-rhino-file-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHZEACz0KS0NOaJ'],[None],,,,,,,,,,645,14,21,https://facebook.com/cnninternational/posts/10159994525044641,https://cnn.it/3wCoBkQ,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.94477344
10159994494299641,"The nation is already dissecting what seems to be a seismic shift in its politics.

EDITION.CNN.COM
Australia has a new left-leaning government: Here's what you need to know",The nation is already dissecting what seems to be a seismic shift in its politics.,"EDITION.CNN.COM
Australia has a new left-leaning government: Here's what you need to know",,2022-05-22 14:00:33,1653210033,https://cdn.cnn.com/cnnnext/dam/assets/220521101712-02-anthony-albanese-victory-0521-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521101712-02-anthony-albanese-victory-0521-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF_3hjRzRBXemtt,['https://cdn.cnn.com/cnnnext/dam/assets/220521101712-02-anthony-albanese-victory-0521-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521101712-02-anthony-albanese-victory-0521-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF_3hjRzRBXemtt'],[None],,,,,,,,,,189,20,15,https://facebook.com/cnninternational/posts/10159994494299641,https://cnn.it/39IIez0,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.99525064
10159994379134641,"Georgia will be home to Hyundai’s first dedicated EV plant and battery manufacturing facility in the United States.

CNN.COM
Hyundai to build $5.5 billion EV and battery plant in the US. Here's where",Georgia will be home to Hyundai’s first dedicated EV plant and battery manufacturing facility in the United States.,"CNN.COM
Hyundai to build $5.5 billion EV and battery plant in the US. Here's where",,2022-05-22 12:00:15,1653202815,https://cdn.cnn.com/cnnnext/dam/assets/220521125859-01-hyundai-georgia-ev-battery-plant-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521125859-01-hyundai-georgia-ev-battery-plant-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFKxieTq4Q7jY2L,['https://cdn.cnn.com/cnnnext/dam/assets/220521125859-01-hyundai-georgia-ev-battery-plant-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521125859-01-hyundai-georgia-ev-battery-plant-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFKxieTq4Q7jY2L'],[None],,,,,,,,,,134,12,21,https://facebook.com/cnninternational/posts/10159994379134641,https://cnn.it/3wGwVz4,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.99892855
10159994336009641,"Grab your popcorn and your drinks, the PGA Championship is heating up. Fans could be set for a thrilling final day after an intriguing third round left things finely poised.

CNN.COM
Thrilling final day in store at PGA Championship as Mito Pereira leads chasing pack of young guns","Grab your popcorn and your drinks, the PGA Championship is heating up. Fans could be set for a thrilling final day after an intriguing third round left things finely poised.","CNN.COM
Thrilling final day in store at PGA Championship as Mito Pereira leads chasing pack of young guns",,2022-05-22 11:00:20,1653199220,https://cdn.cnn.com/cnnnext/dam/assets/220521233643-mito-pereira-third-round-2022-pga-championship-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521233643-mito-pereira-third-round-2022-pga-championship-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHERXEAcOBr94t_,['https://cdn.cnn.com/cnnnext/dam/assets/220521233643-mito-pereira-third-round-2022-pga-championship-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521233643-mito-pereira-third-round-2022-pga-championship-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHERXEAcOBr94t_'],[None],,,,,,,,,,93,7,10,https://facebook.com/cnninternational/posts/10159994336009641,https://cnn.it/3wKXNxE,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.99688506
10159994156104641,"President Joe Biden will conclude a visit to South Korea on Sunday visiting with some of the nearly 30,000 American service members stationed here.

CNN.COM
Biden set to wrap up South Korean leg of his first Asia trip as President with visit to US troops","President Joe Biden will conclude a visit to South Korea on Sunday visiting with some of the nearly 30,000 American service members stationed here.","CNN.COM
Biden set to wrap up South Korean leg of his first Asia trip as President with visit to US troops",,2022-05-22 08:30:23,1653190223,https://cdn.cnn.com/cnnnext/dam/assets/220521012146-04-biden-asia-052122-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521012146-04-biden-asia-052122-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGN7j8oXQSPtAbQ,['https://cdn.cnn.com/cnnnext/dam/assets/220521012146-04-biden-asia-052122-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521012146-04-biden-asia-052122-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGN7j8oXQSPtAbQ'],[None],,,,,,,,,,136,29,14,https://facebook.com/cnninternational/posts/10159994156104641,https://cnn.it/3sPKGu6,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.97368157
10159994102889641,"The horse, with odds of 5-1, put on a strong finish, passing runner ups down the stretch.

CNN.COM
Early Voting wins Preakness Stakes","The horse, with odds of 5-1, put on a strong finish, passing runner ups down the stretch.","CNN.COM
Early Voting wins Preakness Stakes",,2022-05-22 07:30:18,1653186618,https://cdn.cnn.com/cnnnext/dam/assets/220521181843-preakness-early-voting-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521181843-preakness-early-voting-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGfoYueiS5RXzOd,['https://cdn.cnn.com/cnnnext/dam/assets/220521181843-preakness-early-voting-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521181843-preakness-early-voting-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGfoYueiS5RXzOd'],[None],,,,,,,,,,81,5,14,https://facebook.com/cnninternational/posts/10159994102889641,https://cnn.it/3yQKXkh,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.99671465
10159993955564641,"Tiger Woods pulls out of the PGA Championship after shooting his worst-ever score in the tournament.

CNN.COM
Tiger Woods withdraws from PGA Championship after posting in career-worst round at the event | CNN",Tiger Woods pulls out of the PGA Championship after shooting his worst-ever score in the tournament.,"CNN.COM
Tiger Woods withdraws from PGA Championship after posting in career-worst round at the event | CNN",,2022-05-22 05:22:50,1653178970,"https://media.cnn.com/api/v1/images/stellar/prod/220521141102-01-tiger-woods-third-round-pga-championship.jpg?c=16x9&q=w_800,c_fill",https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220521141102-01-tiger-woods-third-round-pga-championship.jpg%3Fc%3D16x9%26q%3Dw_800%2Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHXuoYsA6VQ5-SJ,"['https://media.cnn.com/api/v1/images/stellar/prod/220521141102-01-tiger-woods-third-round-pga-championship.jpg?c=16x9&q=w_800,c_fill']",[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220521141102-01-tiger-woods-third-round-pga-championship.jpg%3Fc%3D16x9%26q%3Dw_800%2Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQHXuoYsA6VQ5-SJ'],[None],,,,,,,,,,115,19,16,https://facebook.com/cnninternational/posts/10159993955564641,https://cnn.it/3sT0Vqf,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.7929251
10159993863539641,"Lyon stunned Champions League holders Barcelona 3-1 to win a record-extending eighth title.

CNN.COM
Lyon stuns holders Barcelona to win eighth Champions League title",Lyon stunned Champions League holders Barcelona 3-1 to win a record-extending eighth title.,"CNN.COM
Lyon stuns holders Barcelona to win eighth Champions League title",,2022-05-22 04:00:14,1653174014,https://cdn.cnn.com/cnnnext/dam/assets/220521184121-amandine-henry-celebrate-womens-champions-league-final-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521184121-amandine-henry-celebrate-womens-champions-league-final-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQE8Gtb2ql9neS6r,['https://cdn.cnn.com/cnnnext/dam/assets/220521184121-amandine-henry-celebrate-womens-champions-league-final-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220521184121-amandine-henry-celebrate-womens-champions-league-final-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQE8Gtb2ql9neS6r'],[None],,,,,,,,,,240,10,14,https://facebook.com/cnninternational/posts/10159993863539641,https://cnn.it/3ME4EzM,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,1,0.95604527
